length_mm,target_coherence,overlap_phase_deg
300.85,0.42113777481593,-35.94652416941108
300.9,0.41971188025119194,-37.01284957840532
300.95,0.41828914766074077,-38.07774807177182
301.0,0.416869738917903,-39.14122185552634
301.05,0.4154538014729221,-40.20327307404486
301.1,0.4140414689033165,-41.263903805903354
301.15,0.4126328614486161,-42.323116059723816
301.2,0.41122808652931553,-43.38091177000963
301.25,0.4098272392500892,-44.43729279296855
301.3,0.40843040288718707,-45.492260902327864
301.35,0.4070376493601597,-46.545817785137636
301.4,0.40564903968794236,-47.59796503754782
301.45,0.40426462442949584,-48.648704160571555
301.5,0.4028844441091256,-49.69803655582108
301.55,0.4015085296267528,-50.745963521214854
301.6,0.4001369026532955,-51.79248624665039
301.65,0.39876957601145185,-52.83760580965105
301.7,0.39740655404214925,-53.88132317097289
301.75,0.3960478329569638,-54.92363917015303
301.8,0.39469340117678886,-55.96455452102896
301.85,0.3933432396570398,-57.00406980720623
301.9,0.39199732219981553,-58.042185477460585
301.95,0.3906556157532194,-59.078901841088395
302.0,0.3893180806982799,-60.11421906319345
302.05,0.38798467112371327,-61.14813715990494
302.1,0.3866553350889931,-62.18065599351593
302.15,0.3853300148759059,-63.21177526755466
302.2,0.38400864722909017,-64.24149452176931
302.25,0.38269116358577326,-65.2698131270183
302.3,0.38137749029514645,-66.29673028006741
302.35,0.3800675488276167,-67.32224499830112
302.4,0.37876125597433086,-68.34635611430966
302.45,0.37745852403726665,-69.36906227038091
302.5,0.3761592610102224,-70.39036191285966
302.55,0.37486337075102405,-71.41025328639658
302.6,0.37357075314521454,-72.42873442805491
302.65,0.3722813042616183,-73.44580316128865
302.7,0.37099491649996263,-74.46145708977154
302.75,0.36971147873096116,-75.47569359106983
302.8,0.3684308764290308,-76.48850981015839
302.85,0.3671529917980318,-77.49990265277172
302.9,0.36587770389018737,-78.5098687785698
302.95,0.36460488871855284,-79.51840459412465
303.0,0.363334419363183,-80.52550624571025
303.05,0.3620661660713603,-81.53116961188493
303.1,0.36079999635204374,-82.5353902958614
303.15,0.35953577506478324,-83.53816361765432
303.2,0.3582733645033754,-84.5394846059961
303.25,0.3570126244744446,-85.53934798998874
303.3,0.3557534123711951,-86.53774819051522
303.35,0.35449558324249475,-87.53467931137499
303.4,0.3532389898575658,-88.5301351301372
303.45,0.35198348276644237,-89.52410908868919
303.5,0.3507289103563984,-90.51659428348584
303.55,0.3494751189045111,-91.50758345546949
303.6,0.3482219526266363,-92.49706897964303
303.65,0.3469692537228379,-93.48504285429934
303.7,0.34571686241956545,-94.47149668987122
303.75,0.34446461700871184,-95.45642169739128
303.8,0.34321235388371085,-96.43980867653751
303.85,0.3419599075728537,-97.42164800326962
303.9,0.3407071107699763,-98.40192961699765
303.95,0.3394537943626942,-99.38064300729867
304.0,0.33819978745834045,-100.35777720012858
304.05,0.33694491740774435,-101.33332074353521
304.1,0.3356890098270205,-102.30726169281827
304.15,0.33443188861750517,-103.27958759514684
304.2,0.33317337598401975,-104.25028547356861
304.25,0.33191329245159146,-105.21934181040989
304.3,0.3306514568807406,-106.18674253002762
304.35,0.3293876864815841,-107.15247298088835
304.4,0.32812179682678794,-108.11651791692903
304.45,0.3268536018636003,-109.0788614781784
304.5,0.3255829139250714,-110.03948717060094
304.55,0.32430954374063303,-110.99837784511396
304.6,0.3230333004461837,-111.95551567575265
304.65,0.3217539915938074,-112.91088213693598
304.7,0.3204714231613158,-113.86445797979229
304.75,0.31918539956177555,-114.81622320747734
304.8,0.3178957236531496,-115.76615704946971
304.85,0.31660219674821904,-116.71423793476963
304.9,0.31530461862499043,-117.66044346395151
304.95,0.31400278753772837,-118.60475038000556
305.0,0.3126965002288064,-119.54713453792549
305.05,0.31138555194153367,-120.48757087295886
305.1,0.31006973643417196,-121.42603336746129
305.15,0.30874884599535146,-122.36249501628639
305.2,0.3074226714610144,-123.29692779062539
305.25,0.30609100223318014,-124.22930260022459
305.3,0.3047536263007069,-125.15958925388328
305.35,0.30341033026225805,-126.08775641817057
305.4,0.3020608993517372,-127.01377157422674
305.45,0.3007051174664217,-127.93760097258391
305.5,0.299342767198051,-128.8592095858705
305.55,0.2979736298671356,-129.77856105931394
305.6,0.2965974855607441,-130.69561765889125
305.65,0.2952141131740827,-131.6103402170383
305.7,0.2938232904561612,-132.52268807574285
305.75,0.29242479405985733,-133.4326190269041
305.8,0.29101839959672376,-134.34008924980063
305.85,0.289603881696826,-135.24505324551095
305.9,0.2881810140741112,-136.14746376809862
305.95,0.28674956959752085,-137.04727175239873
306.0,0.28530932036838125,-137.94442623820967
306.05,0.28386003780442953,-138.83887429067
306.1,0.28240149273095744,-139.73056091662187
306.15,0.28093345547947907,-140.61942897671906
306.2,0.2794556959944847,-141.50541909303894
306.25,0.27796798394877575,-142.38846955191588
306.3,0.27647008886790364,-143.26851620174605
306.35,0.2749617802642911,-144.145492345449
306.4,0.27344282778166906,-145.0193286272697
306.45,0.2719130013504546,-145.8899529135806
306.5,0.27037207135471647,-146.75729016733493
306.55,0.2688198088114848,-147.62126231577892
306.6,0.267255985563083,-148.48178811101005
306.65,0.2656803744833834,-149.33878298295903
306.7,0.26409274969868096,-150.19215888431663
306.75,0.2624928868241868,-151.04182412691455
306.8,0.2608805632170165,-151.88768320902463
306.85,0.2592555582466555,-152.72963663303145
306.9,0.2576176535839547,-153.56758071284344
306.95,0.2559666335097613,-154.4014073704281
307.0,0.2543022852443569,-155.23100392075972
307.05,0.25262439929891806,-156.056252844469
307.1,0.2509327698503175,-156.877031547385
307.15,0.24922719514065667,-157.6932121061659
307.2,0.2475074779030071,-158.50466099909045
307.25,0.24577342581491834,-159.3112388210801
307.3,0.24402485198135881,-160.11279998192896
307.35,0.2422615754487929,-160.90919238665953
307.4,0.24048342175241594,-161.7002570968369
307.45,0.23869022349835692,-162.48582797161637
307.5,0.2368818209831346,-163.26573128720864
307.55,0.23505806285249178,-164.03978533335626
307.6,0.23321880680217583,-164.80779998533495
307.65,0.23136392032308273,-165.5695762498822
307.7,0.22949328149359974,-166.324905783394
307.75,0.22760677982210906,-167.07357038055346
307.8,0.22570431714272352,-167.8153414315366
307.85,0.22378580856763494,-168.54997934576184
307.9,0.22185118349969096,-169.2772329400597
307.95,0.21990038670909356,-169.99683878902422
308.0,0.21793337947822858,-170.7085205351808
308.05,0.21595014081920824,-171.41198815650162
308.1,0.21395066876874158,-172.1069371886646
308.15,0.2119349817656158,-172.79304789935932
308.2,0.20990312011605433,-173.46998441184314
308.25,0.20785514755308562,-174.13739377483785
308.3,0.20579115289605057,-174.79490497581145
308.35,0.20371125181724753,-175.4421278946359
308.4,0.2016155887228783,-176.0786521945658
308.45,0.1995043387562755,-176.7040461475455
308.5,0.1973777099318374,-177.31785539088196
308.55,0.1952359454087098,-177.91960161248713
308.6,0.19307932591401536,-178.50878116209148
308.65,0.19090817232597304,-179.08486358613862
308.7,0.18872284842817594,-179.64729008454788
308.75,0.1865237638468217,179.8045281119424
308.8,0.1843113771836905,179.2712114442863
308.85,0.18208619935818396,178.75341380698237
308.9,0.17984879717289445,178.25182440743845
308.95,0.17759979711745114,177.7671696994257
309.0,0.1753398894265418,177.3002153851508
309.05,0.17306983240825766,176.8517684780121
309.1,0.17079045705973503,176.4226794149793
309.15,0.16850267198701238,176.0138442038209
309.2,0.1662074686463572,175.62620658576716
309.25,0.1639059269238547,175.26076018872462
309.3,0.16159922106940394,174.91855063942907
309.35,0.15928862599975244,174.6006775950009
309.4,0.15697552398324455,174.30829664488354
309.45,0.15466141171590905,174.04262102288638
309.5,0.15234790779397758,173.80492305593478
309.55,0.1500367605824698,173.5965352606687
309.6,0.14772985647151562,173.4188509812643
309.65,0.14542922850248752,173.27332444130803
309.7,0.14313706533294876,173.16147005935983
309.75,0.14085572049396464,173.0848608516487
309.8,0.1385877218730448,173.04512571652663
309.85,0.13633578133201907,173.04394536387792
309.9,0.13410280433929322,173.08304661955052
309.95,0.13189189946071758,173.16419480069666
310.0,0.12970638751120997,173.2891838245662
310.05,0.1275498101204682,173.45982368276555
310.1,0.12542593740991942,173.6779248885142
310.15,0.12333877441489532,173.9452794900875
310.2,0.12129256581669277,174.2636382445977
310.25,0.11929179847482044,174.63468356934504
310.3,0.1173412011736691,175.0599979405166
310.35,0.115445740923317,175.54102750027423
310.4,0.11361061508777326,176.079040772044
310.45,0.11184123856206782,176.67508257971497
310.5,0.11014322519315614,177.32992352621307
310.55,0.10852236264870342,178.04400571522476
310.6,0.10698457999641632,178.8173857943756
310.65,0.10553590737703326,179.64967684954354
310.7,0.10418242734964873,-179.4600088335086
310.75,0.10293021776730008,-178.513113635977
310.8,0.10178528640770809,-177.51168215613413
310.85,0.1007534980338216,-176.45839916420263
310.9,0.09984049507533044,-175.35661452695965
310.95,0.09905161367651215,-174.21035175666603
311.0,0.09839179740509094,-173.02429723232058
311.05,0.09786551140798198,-171.80376787229332
311.1,0.09747666017234125,-170.55465610010148
311.15,0.09722851224591697,-169.28335228709497
311.2,0.09712363524062066,-167.99664637205265
311.25,0.09716384416008281,-166.70161190173962
311.3,0.09735016555538288,-165.40547713390788
311.35,0.09768281925564264,-164.11548892404323
311.4,0.0981612185036988,-162.83877573684583
311.45,0.09878398833674262,-161.58221619955103
311.5,0.09954900108311165,-160.3523191358893
311.55,0.10045342699109995,-159.15512005217164
311.6,0.10149379733851419,-157.9960977189906
311.65,0.10266607694025313,-156.8801129702168
311.7,0.10396574279189996,-155.81137030105228
311.75,0.10538786564623819,-154.79340144564404
311.8,0.10692719157930354,-153.82906896898828
311.85,0.1085782210098736,-152.9205870849171
311.9,0.11033528313277777,-152.06955642923137
311.95,0.11219260425671128,-151.2770093500337
312.0,0.11414436905372134,-150.54346237417482
312.05,0.11618477419602463,-149.86897280101212
312.1,0.1183080742535833,-149.2531967932284
312.15,0.12050862004316301,-148.69544681488316
312.2,0.12278088985506197,-148.19474675791017
312.25,0.12511951414344166,-147.74988356167003
312.3,0.12751929436053416,-147.35945454146187
312.35,0.12997521665567358,-147.02190998854982
312.4,0.1324824611594785,-146.73559088240563
312.45,0.13503640754331048,-146.49876176834061
312.5,0.13763263749390886,-146.30963900709594
312.55,0.14026693468134976,-146.16641470610526
312.6,0.14293528273123918,-146.06727670428245
312.65,0.14563386164396797,-146.01042501244262
312.7,0.1483590430388325,-145.994085117612
312.75,0.15110738453958722,-146.0165185488302
312.8,0.15387562356343518,-146.0760310797534
312.85,0.1566606707265947,-146.1709789141912
312.9,0.15945960303740836,-146.29977316782708
312.95,0.16226965701185964,-146.46088292527398
313.0,0.16508822181584742,-146.65283711807317
313.05,0.16791283251322486,-146.87422543727604
313.1,0.17074116347782728,-147.12369846468718
313.15,0.17357102201070276,-147.39996717993267
313.2,0.17640034219026254,-147.70180197651965
313.25,0.1792271789721577,-148.028031298787
313.3,0.18204970254750355,-148.3775399931624
313.35,0.1848661929615195,-148.74926745107533
313.4,0.18767503498974417,-149.14220560714767
313.45,0.1904747132655676,-149.55539684453422
313.5,0.19326380765022314,-149.98793184936787
313.55,0.19604098883481505,-150.43894744791828
313.6,0.19880501416271548,-150.90762445304858
313.65,0.20155472366036353,-151.39318554076226
313.7,0.20428903626427083,-151.89489317278637
313.75,0.20700694623207977,-152.41204757717534
313.8,0.20970751972600915,-152.94398479565666
313.85,0.21238989155751511,-153.49007480381502
313.9,0.21505326208247805,-154.04971970802416
313.95,0.21769689423702207,-154.6223520213774
314.0,0.22032011070459265,-155.2074330194341
314.05,0.22292229120587145,-155.80445117559927
314.1,0.2255028699035166,-156.4129206750389
314.15,0.22806133291455025,-157.032380005457
314.2,0.23059721592378457,-157.6623906225645
314.25,0.23311010189232362,-158.3025356876914
314.3,0.23559961885567496,-158.9524188748164
314.35,0.23806543780655962,-159.61166324407844
314.4,0.2405072706579543,-160.27991017877585
314.45,0.24292486828239546,-160.9568183828174
314.5,0.24531801862382355,-161.64206293559948
314.55,0.24768654487877514,-162.33533440133502
314.6,0.2500303037438933,-163.03633798991245
314.65,0.25234918372708404,-163.7447927664485
314.7,0.25464310351990305,-164.46043090683253
314.75,0.2569120104288419,-165.18299699659417
314.8,0.2591558788635777,-165.9122473706295
314.85,0.2613747088802781,-166.64794949136854
314.9,0.2635685247781929,-167.38988136311482
314.95,0.2657373737479145,-168.1378309804074
315.0,0.2678813245698508,-168.89159580834166
315.05,0.27000046636146263,-169.65098229296046
315.1,0.2720949073718867,-170.41580539984935
315.15,0.2741647738226896,-171.18588817925408
315.2,0.2762102087935751,-171.96106135609978
315.25,0.27823137115174623,-172.7411629433848
315.3,0.28022843452386176,-173.52603787752844
315.35,0.28220158630945136,-174.31553767435167
315.4,0.284151026734684,-175.1095201044025
315.45,0.2860769679454345,-175.90784888648517
315.5,0.28797963313854114,-176.71039339824608
315.55,0.289859255730311,-177.51702840283167
315.6,0.2917160785611476,-178.32763379060776
315.65,0.2935503531353651,-179.1420943350445
315.7,0.2953623388950931,-179.96029946193343
315.75,0.29715230252737873,179.21785696889648
315.8,0.29892051730338304,178.39247687007696
315.85,0.30066726244882885,177.56365812212573
315.9,0.3023928225445582,176.73149475846162
315.95,0.30409748695641176,175.89607714060767
316.0,0.30578154929332935,175.0574921241748
316.05,0.3074453068928444,174.21582321614684
316.1,0.30908906033295286,173.371150723984
316.15,0.3107131129694958,172.5235518970226
316.2,0.3123177704981483,171.67310106058915
316.25,0.3139033405400319,170.81986974328404
316.3,0.3154701322502113,169.96392679779527
316.35,0.3170184559481016,169.10533851560996
316.4,0.31854862276899615,168.24416873598742
316.45,0.32006094433582527,167.38047894949133
316.5,0.3215557324503883,166.51432839641294
316.55,0.32303329880322723,165.6457741603288
316.6,0.3244939547013885,164.7748712571012
316.65,0.3259380108132295,163.90167271955244
316.7,0.32736577692965624,163.0262296780389
316.75,0.32877756174095396,162.14859143717084
316.8,0.3301736726285356,161.26880554887438
316.85,0.3315544154709559,160.38691788197585
316.9,0.33292009446348775,159.50297268852708
316.95,0.3342710119506319,158.61701266700803
317.0,0.3356074682708635,157.72907902261002
317.05,0.33692976161315485,156.8392115247103
317.1,0.33823818788451065,155.94744856171604
317.15,0.33953304058808276,155.05382719340594
317.2,0.3408146107112135,154.1583832008807
317.25,0.3420831866229428,153.26115113427727
317.3,0.34333905398041903,152.36216435833165
317.35,0.34458249564377286,151.46145509590605
317.4,0.3458137915988799,150.55905446959616
317.45,0.3470332188876703,149.65499254149415
317.5,0.34824105154542445,148.74929835122182
317.55,0.34943756054474817,147.84199995228806
317.6,0.35062301374569066,146.93312444688814
317.65,0.3517976758516951,146.02269801919755
317.7,0.35296180837102065,145.1107459672291
317.75,0.3541156695831471,144.1972927333521
317.8,0.3552595145099729,143.28236193350787
317.85,0.3563935948913482,142.3659763851878
317.9,0.35751815916470125,141.4481581342509
317.95,0.358633452448371,140.52892848061236
318.0,0.359739716528432,139.60830800288358
318.05,0.3608371898486644,138.68631658197103
318.1,0.3619261075034548,137.76297342372567
318.15,0.36300670123326917,136.8382970806649
318.2,0.3640791994225942,135.91230547279974
318.25,0.3651438270999472,134.98501590763507
318.3,0.36620080593986315,134.05644509935792
318.35,0.3672503542665364,133.1266091872557
318.4,0.36829268705895085,132.19552375340436
318.45,0.36932801595733283,131.2632038396473
318.5,0.3703565492706069,130.32966396392126
318.55,0.3713784919848369,129.3949181359176
318.6,0.37239404577231816,128.45897987214428
318.65,0.37340340900125946,127.52186221040226
318.7,0.3744067767458041,126.58357772368544
318.75,0.37540434079629514,125.64413853356352
318.8,0.37639628966957506,124.70355632303614
318.85,0.37738280861924006,123.76184234889219
318.9,0.3783640796455993,122.81900745360784
318.95,0.3793402815053146,121.87506207677914
319.0,0.38031158972049356,120.93001626613754
319.05,0.3812781765871635,119.98387968812462
319.1,0.38224021118296003,119.0366616380922
319.15,0.3831978593739165,118.08837105010883
319.2,0.38415128382026076,117.13901650639208
319.25,0.3851006439810411,116.18860624640071
319.3,0.38604609611751795,115.23714817558833
319.35,0.3869877932951734,114.2846498738176
319.4,0.3879258853842636,113.33111860347819
319.45,0.38886051905873753,112.37656131729283
319.5,0.389791837793482,111.42098466585239
319.55,0.39071998185973894,110.46439500485015
319.6,0.39164508831862804,109.50679840206662
319.65,0.3925672910125824,108.54820064409975
319.7,0.3934867205547196,107.58860724283174
319.75,0.394403504315924,106.62802344167993
319.8,0.39531776640958566,105.6664542216057
319.85,0.39622962767390446,104.70390430690802
319.9,0.3971392056516049,103.7403781708062
319.95,0.3980466145670014,102.77588004081582
320.0,0.39895196530026583,101.8104139039362
320.05,0.39985536535881866,100.84398351164033
320.1,0.40075691884570674,99.87659238468521
320.15,0.40165672642489214,98.90824381775309
320.2,0.40255488528328154,97.93894088390849
320.25,0.4034514890894523,96.96868643891182
320.3,0.4043466279488882,95.99748312535803
320.35,0.4052403883556732,95.02533337667506
320.4,0.4061328531404654,94.05223942096897
320.45,0.4070241014146725,93.07820328472444
320.5,0.40791420851067023,92.10322679638757
320.55,0.4088032459179826,91.12731158978629
320.6,0.4096912812152444,90.15045910745081
320.65,0.41057837799784586,89.17267060379925
320.7,0.41146459580113903,88.19394714819722
320.75,0.41234999001904404,87.21428962791562
320.8,0.41323461181792126,86.23369875097166
320.85,0.4141185080455934,85.25217504886211
320.9,0.41500172113537787,84.26971887918799
320.95,0.4158842890049381,83.28633042818238
321.0,0.4167662449498785,82.3020097131513
321.05,0.41764761753189183,81.31675658479759
321.1,0.41852843046133426,80.33057072946924
321.15,0.4194087024740535,79.34345167132432
321.2,0.4202884472023608,78.35539877438579
321.25,0.42116767303996594,77.36641124454454
321.3,0.4220463830007305,76.37648813145435
321.35,0.4229245745710964,75.38562833037327
321.4,0.4238022395560367,74.39383058390649
321.45,0.42467936391838995,73.4010934836897
321.5,0.4255559276113936,72.40741547200224
321.55,0.4264319044043243,71.41279484330406
321.6,0.42730726170105554,70.41722974570726
321.65,0.4281819603514202,69.42071818239404
321.7,0.4290559544552392,68.42325801294477
321.75,0.42992919115886136,67.42484695464083
321.8,0.430801610444114,66.42548258367954
321.85,0.4316731449095521,65.4251623363442
321.9,0.43254371954385956,64.42388351011711
321.95,0.43341325149133314,63.42164326472902
322.0,0.4342816498093468,62.418438623179185
322.05,0.43514881521771703,61.414266472670725
322.1,0.43601463983989774,60.40912356552592
322.15,0.43687900693595805,59.40300652004008
322.2,0.4377417906273165,58.395911821282226
322.25,0.4386028556132002,57.38783582186293
322.3,0.43946205687883194,56.3787747426528
322.35,0.44031923939539475,55.36872467345648
322.4,0.44117423781180143,54.35768157364428
322.45,0.442026876138372,53.34564127273678
322.5,0.44287696742248567,52.33259947097451
322.55,0.4437243134164193,51.31855173981637
322.6,0.44456870423748673,50.30349352241748
322.65,0.44540991802072794,49.287420134080065
322.7,0.4462477205644085,48.27032676264037
322.75,0.4470818649686271,47.25220846885459
322.8,0.4479120912674032,46.23306018672246
322.85,0.4487381260546209,45.212876723803944
322.9,0.4495596821043437,44.191652761480164
322.95,0.4503764579859992,43.16938285519856
323.0,0.45118813767503296,42.14606143468869
323.05,0.4519943901597019,41.121682804141386
323.1,0.4527948690447661,40.09624114236214
323.15,0.45358921215286385,39.06973050290766
323.2,0.4543770411245378,38.04214481417131
323.25,0.4551579610178365,37.013477879473605
323.3,0.4559315599086602,35.98372337710571
323.35,0.45669740849299584,34.95287486036042
323.4,0.4574550596923889,33.92092575753003
323.45,0.4582040482640088,32.88786937188722
323.5,0.45894389041689937,31.853698881655877
323.55,0.4596740834360379,30.81840733993174
323.6,0.46039410531598074,29.78198767461295
323.65,0.4611034144060224,28.744432688296396
323.7,0.4618014490689145,27.705735058150204
323.75,0.46248762735532656,26.665887335780386
323.8,0.463161346696383,25.624881947075004
323.85,0.46382198361676685,24.582711192030967
323.9,0.4644688934710073,23.539367244563245
323.95,0.46510141020576024,22.494842152294805
324.0,0.4657188461509538,21.449127836351458
324.05,0.46632049184297086,20.402216091116568
324.1,0.46690561588303225,19.354098583987636
324.15,0.46747346483421265,18.304766855121866
324.2,0.4680232631605952,17.25421231715469
324.25,0.46855421321224133,16.202426254930366
324.3,0.4690654952597961,15.14939982519584
324.35,0.46955626758261987,14.095124056312395
324.4,0.4700256666145233,13.039589847931053
324.45,0.47047280715122647,11.98278797067562
324.5,0.4708967826237585,10.924709065818842
324.55,0.4712966654420972,9.865343644942575
324.6,0.4716715074133917,8.804682089596524
324.65,0.4720203402391093,7.742714650955407
324.7,0.4723421760954679,6.679431449454633
324.75,0.4726360083014769,5.61482247444638
324.8,0.47290081207884077,4.548877583832526
324.85,0.473135545407884,3.481586503705381
324.9,0.4733391499835063,2.4129388279764186
324.95,0.47351055227501787,1.34292401800937
325.0,0.4736486646934535,0.2715314022646778
325.05,0.47375238686971344,-0.8012498240859927
325.1,0.47382060704654455,-1.8754305995136125
325.15,0.4738522035870077,-2.951021996499061
325.2,0.47384604660163426,-4.028035221903061
325.25,0.4738009996960117,-5.106481617321021
325.3,0.4737159218399593,-6.186372659438919
325.35,0.4735896693588964,-7.267719960383664
325.4,0.47342109804728905,-8.350535268075678
325.45,0.4732090654033793,-9.434830466570881
325.5,0.4729524329836384,-10.520617576382847
325.55,0.4726500688744568,-11.60790875482103
325.6,0.4723008502778328,-12.696716296306583
325.65,0.4719036662067567,-13.7870526326763
325.7,0.4714574202851081,-14.87893033349366
325.75,0.4709610336457891,-15.972362106325539
325.8,0.4704134479198147,-17.067360797030155
325.85,0.4698136283079711,-18.163939390016473
325.9,0.46916056672563516,-19.262111008503382
325.95,0.46845328501013583,-20.361888914761046
326.0,0.46769083817908313,-21.463286510329528
326.05,0.46687231772696974,-22.566317336240793
326.1,0.46599685494627546,-23.670995073209948
326.15,0.4650636242584275,-24.77733354181341
326.2,0.46407184653890865,-25.885346702665526
326.25,0.46302079242014127,-26.995048656552562
326.3,0.46190978555477746,-28.10645364456922
326.35,0.4607382058216173,-29.219576048226266
326.4,0.45950549245562755,-30.334430389549325
326.45,0.4582111470833147,-31.451031331153395
326.5,0.45685473664431614,-32.56939367628468
326.55,0.45543589618001123,-33.68953236887131
326.6,0.4539543314700483,-34.8114624935311
326.65,0.45240982149795805,-35.935199275560215
326.7,0.4508022207272776,-37.060758080919115
326.75,0.4491314611704671,-38.18815441617541
326.8,0.447397554233546,-39.31740392844166
326.85,0.4456005923203541,-40.4485224052798
326.9,0.44374075018162595,-41.58152577460127
326.95,0.44181828599529244,-42.716430104537956
327.0,0.439833542166136,-43.85325160328068
327.05,0.43778694583427996,-44.992006618922694
327.1,0.4356790090842124,-46.13271163926752
327.15,0.43351032884764135,-47.27538329162326
327.2,0.4312815864958102,-48.420038342578046
327.25,0.428993547118788,-49.566693697758964
327.3,0.42664705849166923,-50.71536640157987
327.35,0.4242430497296776,-51.86607363696541
327.4,0.421782529636563,-53.01883272507209
327.45,0.41926658475274864,-54.173661124999704
327.5,0.41669637711203217,-55.33057643347159
327.55,0.41407314171758824,-56.48959638454451
327.6,0.4113981837502483,-57.65073884927734
327.65,0.40867287552372517,-58.81402183542233
327.7,0.40589865320330804,-59.97946348710519
327.75,0.40307701330627327,-61.14708208451104
327.8,0.4002095090033843,-62.316896043578495
327.85,0.3972977462424305,-63.488923915700305
327.9,0.3943433797154202,-64.66318438744813
327.95,0.39134810869227243,-65.8396962803109
328.0,0.38831367274400264,-67.01847855044332
328.05,0.3852418473790715,-68.19955028847312
328.1,0.3821344396165497,-69.38293071931874
328.15,0.37899328351985406,-70.56863920205397
328.2,0.3758202357142635,-71.75669522982639
328.25,0.37261717091115765,-72.94711842981947
328.3,0.36938597746116025,-74.13992856329183
328.35,0.36612855295756197,-75.33514552566183
328.4,0.36284679991028473,-76.53278934670041
328.45,0.3595426215095663,-77.73288019079709
328.5,0.35621791749745085,-78.93543835731192
328.55,0.35287458016330725,-80.14048428106275
328.6,0.34951449047874,-81.34803853291498
328.65,0.3461395143852178,-82.55812182050892
328.7,0.3427514992466101,-83.77075498913264
328.75,0.33935227047679783,-84.98595902275298
328.8,0.33594362835132247,-86.20375504522485
328.85,0.3325273450101957,-87.42416432168757
328.9,0.3291051616575404,-88.64720826016745
328.95,0.3256787859621692,-89.8729084134165
329.0,0.3222498896618207,-91.10128648096705
329.05,0.3188201063722,-92.33236431149157
329.1,0.3153910296009427,-93.56616390540893
329.15,0.3119642109650558,-94.8027074178248
329.2,0.308541158609454,-96.0420171617896
329.25,0.3051233358231119,-97.28411561192728
329.3,0.3017121598483755,-98.52902540843317
329.35,0.29830900087813444,-99.77676936149479
329.4,0.2949151812347135,-101.0273704561596
329.45,0.29153197472393644,-102.28085185767137
329.5,0.2881606061569931,-103.53723691730927
329.55,0.28480225103231444,-104.79654917878791
329.6,0.28145803536949454,-106.05881238523301
329.65,0.2781290356868195,-107.32405048676813
329.7,0.27481627911378353,-108.59228764878391
329.75,0.27152074362991196,-109.86354826090037
329.8,0.2682433584211363,-111.13785694669967
329.85,0.2649850043449981,-112.41523857423958
329.9,0.261746514495928,-113.69571826745211
329.95,0.25852867486208736,-114.97932141843556
330.0,0.2553322250654515,-116.26607370071285
330.05,0.25215785917685024,-117.5560010835303
330.1,0.24900622659815072,-118.84912984724606
330.15,0.24587793300384114,-120.14548659987747
330.2,0.24277354133482468,-121.44509829487929
330.25,0.23969357283725903,-122.7479922502366
330.3,0.23663850813985768,-124.0541961689337
330.35,0.23360878836333443,-125.36373816090003
330.4,0.2306048162559979,-126.67664676650509
330.45,0.22762695734993585,-127.99295098171547
330.5,0.2246755411325526,-129.31268028496723
330.55,0.22175086222854196,-130.63586466592776
330.6,0.21885318158789446,-131.96253465617232
330.65,0.21598272767569318,-133.29272136195385
330.7,0.21313969765990395,-134.62645649914532
330.75,0.21032425859371076,-135.96377243050858
330.8,0.20753654858924106,-137.30470220538848
330.85,0.20477667797981963,-138.64927960200149
330.9,0.20204473046818197,-139.99753917246588
330.95,0.19934076425846128,-141.34951629069607
331.0,0.1966648131699273,-142.70524720335078
331.05,0.19401688773066628,-144.064769084012
331.1,0.19139697624983776,-145.42812009076164
331.15,0.18880504586717323,-146.79533942733713
331.2,0.18624104357866675,-148.1664674081037
331.25,0.18370489723760375,-149.54154552701706
331.3,0.18119651653028299,-150.92061653083837
331.35,0.17871579392594267,-152.30372449679314
331.4,0.1762626056005097,-153.69091491498676
331.45,0.17383681233400594,-155.08223477578923
331.5,0.1714382603816103,-156.47773266248916
331.55,0.1690667823183593,-157.87745884952741
331.6,0.16672219785773842,-159.2814654066083
331.65,0.16440431464444116,-160.68980630903064
331.7,0.16211292902162427,-162.10253755459064
331.75,0.1598478267732677,-163.5197172874272
331.8,0.15760878384201135,-164.9414059292162
331.85,0.1553955670232345,-166.36766631812992
331.9,0.15320793463599158,-167.7985638560069
331.95,0.15104563717156846,-169.23416666422256
332.0,0.14890841792046255,-170.67454574872508
332.05,0.1467960135785967,-172.11977517484507
332.1,0.144708154833725,-173.56993225236292
332.15,0.14264456693290098,-175.02509773151175
332.2,0.14060497023198484,-176.48535601051614
332.25,0.1385890807282014,-177.9507953553815
332.3,0.13659661057683894,-179.4215081326377
332.35,0.1346272685930271,179.10240894416955
332.4,0.132680760739832,177.62085455340534
332.45,0.13075679060365603,176.13372248882126
332.5,0.12885505985830792,174.64090136666866
332.55,0.1269752687186629,173.1422743153835
332.6,0.12511711638536516,171.63771864683977
332.65,0.12328030148172574,170.1271055080286
332.7,0.12146452248412794,168.6102995119342
332.75,0.11966947814726384,167.08715834635356
332.8,0.11789486792560512,165.55753235927347
332.85,0.11614039239253625,164.02126411939736
332.9,0.11440575365859584,162.47818795022116
332.95,0.11269065579037706,160.92812943608456
333.0,0.11099480523170137,159.37090489843857
333.05,0.10931791122876901,157.80632084051464
333.1,0.10765968626090724,156.23417335842262
333.15,0.10601984647893131,154.65424751668016
333.2,0.10439811215287857,153.06631668598152
